calc_score,humidity,cloud_cover,visibility,user_score,lat,long,date_time,image_url
7.337,47.24,0.0,16.0,,43.593042,-84.795978,2004-09-21 11:33:59,https://live.staticflickr.com/5171/5428744293_28ef4d4989_b.jpg
6.502,35.97,0.0,20.0,,33.571525,130.456788,2014-05-05 18:59:05,https://live.staticflickr.com/2903/14116214604_bea08cd00e_b.jpg
3.825,87.46,0.4,16.0,,45.783815,-84.743642,2021-10-04 19:09:23,https://live.staticflickr.com/65535/51585324547_4383b163dc_b.jpg
2.826,73.26,97.7,17.1,,-21.109326,55.253355,2013-10-01 14:24:55,https://live.staticflickr.com/2859/10071756976_b54db88752_b.jpg
7.127,28.31,79.7,16.0,,33.457320,-111.953821,2013-07-19 20:19:21,https://live.staticflickr.com/7297/9420720034_8ee3b9b739_b.jpg
5.998,19.49,0.0,16.0,,33.342001,-112.049903,2009-04-21 00:05:02,https://live.staticflickr.com/3575/3462215600_b4a93b198f_b.jpg
5.983,57.45,26.9,10.0,,17.063943,-61.887552,2014-01-14 17:47:24,https://live.staticflickr.com/5530/12160584736_ae248da831_b.jpg
5.193,35.04,4.9,48.7,,50.838244,4.352072,2012-09-08 19:45:04,https://live.staticflickr.com/8460/7983961345_ae5b496de2_b.jpg
5.514,61.33,29.6,16.0,,40.686007,-99.093589,2008-06-11 09:23:26,https://live.staticflickr.com/3188/2572525598_fe4dd8a171_b.jpg
4.728,49.21,79.7,16.0,,41.866920,-87.607480,2008-10-12 17:52:54,https://live.staticflickr.com/3194/2937058904_623ebacfb5_b.jpg
1.75,70.48,30.0,11.0,,11.896104,42.778721,2006-05-14 08:18:22,https://live.staticflickr.com/7095/7246340040_c6f7d0ca6d_b.jpg
6.574,47.6,0.0,16.0,,40.713142,-105.293440,2008-06-27 21:34:52,https://live.staticflickr.com/3036/2617759270_b22a606d81_b.jpg
3.843,70.64,9.5,16.0,,45.106484,-86.059513,2003-08-08 20:45:01,https://live.staticflickr.com/58/229789723_cb9d6f9e30_b.jpg
5.863,87.73,43.8,24.0,,44.740073,-65.516989,2012-02-15 19:00:19,https://live.staticflickr.com/7068/6883773345_6bb0036f75_b.jpg
3.117,71.5,0.0,1012.0,,66.141527,-65.688457,2016-08-29 20:07:58,https://live.staticflickr.com/537/31798471825_733829fe97_b.jpg
6.765,84.93,28.5,22.0,,48.243767,-4.541816,2010-07-09 21:40:17,https://live.staticflickr.com/5250/5287880509_9e1ffabc82_b.jpg
1.938,56.9,76.9,16.7,,52.422894,-1.682450,2019-04-28 14:36:14,https://live.staticflickr.com/65535/47695249162_6b33a8b7ac_b.jpg
4.215,91.67,0.0,13.1,,55.699840,-4.902648,2011-03-24 20:01:25,https://live.staticflickr.com/5304/5556966536_ebf15520f5_b.jpg
1.97,64.35,97.2,16.0,,43.515070,-70.372581,2012-04-11 18:54:29,https://live.staticflickr.com/7084/7163215295_d6c979e895_b.jpg
4.668,82.77,9.0,7.3,,33.738510,-118.374875,2014-01-04 21:26:50,https://live.staticflickr.com/7380/11767076483_8c44056274_b.jpg
3.58,81.77,33.9,16.0,,25.331071,-80.999493,2012-01-21 05:54:07,https://live.staticflickr.com/7016/6741663693_ca462ec136_b.jpg
7.325,77.75,0.0,19.8,,43.481667,-1.556111,2004-07-15 19:41:15,https://live.staticflickr.com/5014/5550021870_d7f8589e10_b.jpg
7.587,24.39,0.0,16.0,,36.211595,-112.329711,2015-02-14 18:28:29,https://live.staticflickr.com/8677/15911588523_277fc5ac3b_b.jpg
5.935,78.48,0.0,16.0,,36.025475,-78.729121,2009-11-16 18:07:48,https://live.staticflickr.com/2583/4111256343_f1a67462ff_b.jpg
6.745,97.69,44.7,39.6,,55.928432,-5.765075,2005-07-01 00:00:07,https://live.staticflickr.com/5216/5398194847_912e83aff1_b.jpg
2.56,40.96,0.0,16.0,,37.623757,-112.167277,2015-03-20 20:31:53,https://live.staticflickr.com/7653/28093796341_bb0b57b56b_b.jpg
0.961,65.37,0.0,16.0,,25.331071,-80.999493,2012-03-30 20:12:42,https://live.staticflickr.com/7199/7032688209_ff21aabf83_b.jpg
5.196,69.31,0.0,10.6,,41.679322,12.162809,2007-07-19 22:56:27,https://live.staticflickr.com/1033/860728250_1e1e6601a7_b.jpg
5.202,89.23,94.1,14.5,,40.793692,-74.049074,2009-08-22 12:35:43,https://live.staticflickr.com/2675/3845166463_d274fc5851_b.jpg
3.289,67.85,14.4,10.0,,38.215963,22.055912,2013-06-15 20:35:17,https://live.staticflickr.com/3823/10047968424_3520ebab6e_b.jpg
6.502,80.82,0.0,6.3,,50.703123,-2.591056,2014-03-08 17:45:41,https://live.staticflickr.com/7379/13018589095_7e1eaa9bc9_b.jpg
4.553,55.65,12.7,10.1,,43.404786,-2.974848,2018-03-07 17:31:46,https://live.staticflickr.com/4791/39964844984_4ba87a482e_b.jpg
1.719,98.7,0.0,2.8,,37.861877,-1.573040,2020-01-03 08:12:07,https://live.staticflickr.com/65535/49353558172_dc391c032f_b.jpg
6.341,64.06,50.0,10.5,,-28.887668,114.861545,2012-04-18 17:52:23,https://live.staticflickr.com/7060/7112377745_c0e23cfd00_b.jpg
1.754,29.9,0.0,16.0,,36.072791,-112.156306,2019-09-06 18:58:35,https://live.staticflickr.com/65535/48725974187_0f0e0deed6_b.jpg
4.513,26.67,0.0,16.0,,33.574202,-117.840707,2007-01-07 17:55:19,https://live.staticflickr.com/2789/4076365889_4a7bbdee50_b.jpg
5.23,66.1,78.7,19.9,,45.654166,13.788611,2015-07-27 00:38:46,https://live.staticflickr.com/385/20053635221_86c09b00fe_b.jpg
5.38,66.92,88.4,9.9,,25.056891,121.507773,2014-08-01 18:53:32,https://live.staticflickr.com/3895/14619913430_ef59878066_b.jpg
4.993,93.42,88.9,7.9,,5.281477,100.190334,2016-11-13 08:06:39,https://live.staticflickr.com/4605/40278381101_18628bfd74_b.jpg
3.176,81.91,100.0,11.9,,52.371977,-1.441065,2022-01-23 15:23:49,https://live.staticflickr.com/65535/51849450626_8211204c8d_b.jpg
6.457,64.79,0.0,16.0,,28.506617,-82.645694,2012-01-08 17:46:34,https://live.staticflickr.com/7175/6664325927_521921a78b_b.jpg
7.321,53.51,87.6,16.0,,38.888194,-77.086503,2018-07-07 00:41:28,https://live.staticflickr.com/1802/43199249522_c690ea28e6_b.jpg
5.947,75.52,26.5,26.6,,36.990522,-6.544332,2007-10-05 19:57:34,https://live.staticflickr.com/3452/3363695352_8a0ca967da_b.jpg
4.032,50.22,40.5,16.0,,33.468107,-112.085266,2011-01-04 18:42:49,https://live.staticflickr.com/5129/5331684553_1aee4d6a5e_b.jpg
1.233,31.18,0.0,18.3,,34.342955,132.465130,2019-05-22 18:33:45,https://live.staticflickr.com/65535/48978413523_e8df65ab97_b.jpg
4.411,82.18,0.0,16.0,,49.019950,-122.803491,2012-09-15 21:13:50,https://live.staticflickr.com/8033/7992478875_a1dfab0332_b.jpg
7.837,92.07,89.7,6.1,,52.181484,8.791658,2015-02-03 18:08:37,https://live.staticflickr.com/7620/16674807670_888cda38fe_b.jpg
7.452,76.84,0.0,10.0,,41.061750,28.988113,2010-11-02 18:18:07,https://live.staticflickr.com/7017/6694041009_f96d41e2fb_b.jpg
0.695,91.25,8.9,16.0,,25.331071,-80.999493,2012-01-06 22:01:06,https://live.staticflickr.com/7171/6654669339_201a9890db_b.jpg
4.992,77.93,27.6,10.5,,25.080440,121.564193,2012-12-21 18:12:01,https://live.staticflickr.com/8501/8310718346_3f59b31b9d_b.jpg
5.289,41.34,0.0,16.5,,38.712119,-0.982353,2020-12-27 19:12:20,https://live.staticflickr.com/65535/50769330193_02a77a3fbc_b.jpg
6.804,53.08,0.0,10.0,,48.550790,9.040417,2009-09-10 19:00:32,https://live.staticflickr.com/3511/3906645865_49e53c7cc6_b.jpg
5.749,84.28,0.0,16.0,,26.529187,-82.194813,2014-09-07 19:46:43,https://live.staticflickr.com/5555/15215154551_843d9eeffd_b.jpg
2.289,74.15,88.2,15.9,,33.651922,-117.805538,2014-11-30 17:05:04,https://live.staticflickr.com/7556/15929483312_fe7272de13_b.jpg
5.241,22.85,21.8,16.0,,40.831240,-105.252285,2008-06-08 19:16:48,https://live.staticflickr.com/3074/2567001161_1ce59ec92d_b.jpg
3.558,70.09,1.7,42.1,,56.082669,12.529907,2015-07-15 21:33:34,https://live.staticflickr.com/434/19722597892_ccd6d3cbb7_b.jpg
3.168,87.57,4.5,14.5,,51.172588,-4.208939,2014-09-26 19:03:38,https://live.staticflickr.com/7760/18195616325_47ebefd03a_b.jpg
6.516,19.79,0.0,16.0,,38.615570,-109.616920,2012-09-03 19:45:31,https://live.staticflickr.com/7406/9583334850_de18c666f3_b.jpg
5.613,75.31,3.8,10.0,,47.945261,11.149641,2017-02-11 17:56:17,https://live.staticflickr.com/739/33015792910_720d7a91ef_b.jpg
3.269,66.59,27.5,10.5,,36.743526,-6.433374,2012-04-18 19:36:38,https://live.staticflickr.com/7122/7147944973_c6580f9c32_b.jpg
5.808,64.55,0.0,22.0,,48.483162,8.344105,2017-10-15 16:03:27,https://live.staticflickr.com/4457/37048177454_4e2ac17a51_b.jpg
0.976,78.07,0.0,19.0,,51.390777,1.381444,2012-01-14 16:53:57,https://live.staticflickr.com/7154/6696465881_74d2087bbe_b.jpg
1.604,71.54,5.9,12.1,,56.452003,-2.901109,2015-08-17 19:43:10,https://live.staticflickr.com/5738/20493122790_a5a8ce11fa_b.jpg
3.768,83.68,90.0,11.0,,-8.754752,115.219094,2009-02-19 18:43:44,https://live.staticflickr.com/3637/3296903154_c8942c0d83_b.jpg
6.831,26.83,75.2,16.0,,33.578957,-117.850529,2007-02-17 18:37:50,https://live.staticflickr.com/8148/7167543835_19f2c39c84_b.jpg
2.901,86.57,0.0,16.0,,25.331071,-80.999493,2012-06-04 01:41:49,https://live.staticflickr.com/7089/7158008211_a7c6374492_b.jpg
5.453,82.88,22.6,14.0,,37.779907,-122.514113,2009-11-27 19:55:02,https://live.staticflickr.com/2547/4139806301_602f03d4da_b.jpg
2.506,46.54,0.0,16.0,,36.871269,-94.973115,2009-07-02 17:12:44,https://live.staticflickr.com/2452/3693518244_0f009f4e59_b.jpg
0.272,42.55,7.1,14.0,,45.384500,-78.064834,2012-07-01 14:37:35,https://live.staticflickr.com/3882/14990349305_bfd7090e77_b.jpg
4.052,23.91,73.8,16.0,,42.778853,-70.809227,2009-04-09 17:48:30,https://live.staticflickr.com/815/39102988060_59303b1e02_b.jpg
3.774,87.58,72.3,15.7,,50.117331,-5.477027,2010-11-21 17:12:56,https://live.staticflickr.com/4124/5202484600_f59ed82f7e_b.jpg
5.277,71.09,4.3,11.6,,52.836200,4.749463,2019-04-07 18:12:58,https://live.staticflickr.com/65535/50612556432_3bdc07f9e7_b.jpg
1.291,52.92,25.9,16.0,,25.930047,-80.120630,2016-01-29 19:22:44,https://live.staticflickr.com/1560/24347856219_3ab0e4bf74_b.jpg
3.324,11.6,0.0,16.0,,36.923282,-111.478700,2019-05-13 18:26:46,https://live.staticflickr.com/65535/48216017516_01f691d37b_b.jpg
4.298,74.39,7.9,46.3,,52.325317,-0.204920,2015-12-29 14:45:46,https://live.staticflickr.com/65535/49796247546_8322db3c64_b.jpg
6.307,74.39,7.9,46.3,,52.325317,-0.204920,2015-12-29 14:48:03,https://live.staticflickr.com/65535/49947575011_814a5ea6a4_b.jpg
6.744,54.4,0.6,25.4,,52.326006,-0.213407,2016-09-14 16:48:30,https://live.staticflickr.com/65535/50174798367_51ae86776a_b.jpg
3.359,24.2,0.0,16.0,,41.278677,-122.333493,2016-07-26 17:25:16,https://live.staticflickr.com/8481/28496372271_31683cb498_b.jpg
5.207,53.01,10.0,28.0,,40.409660,-3.713872,2014-03-19 22:53:07,https://live.staticflickr.com/5168/13436667103_8d99118b62_b.jpg
0.756,49.55,0.0,16.0,,31.373718,-100.495376,2007-09-30 18:05:43,https://live.staticflickr.com/2064/1578869887_1e762e5ff0_b.jpg
1.099,91.44,100.0,9.4,,43.790180,-84.068498,2007-01-08 05:09:24,https://live.staticflickr.com/2208/2160787160_985d9ecd69_b.jpg
2.59,76.31,35.7,10.5,,51.493354,-3.196356,2011-01-23 18:16:58,https://live.staticflickr.com/5283/5379010966_598c29e4de_b.jpg
5.687,81.17,47.0,16.0,,41.875632,-87.618584,2019-08-20 19:33:53,https://live.staticflickr.com/65535/48589139487_9f084ee70e_b.jpg
3.818,21.03,0.0,10.0,,26.843371,33.993501,2010-04-14 17:39:36,https://live.staticflickr.com/2463/5799551417_116b255cd0_b.jpg
3.382,60.18,14.9,16.0,,46.094227,-122.943223,2015-06-28 18:53:25,https://live.staticflickr.com/266/19229461836_e0b06d2b7b_b.jpg
6.678,77.32,89.0,10.5,,1.575330,103.798362,2011-07-16 19:46:32,https://live.staticflickr.com/6146/5942893827_0e1c44e89f_b.jpg
0.26,72.41,88.1,19.1,,35.656388,139.756666,2015-11-20 14:59:13,https://live.staticflickr.com/8554/29192802995_d1d6f03553_b.jpg
1.424,71.59,28.3,11.6,,50.481432,-5.036201,2011-06-28 20:12:58,https://live.staticflickr.com/7088/7031854691_80aa76fd8c_b.jpg
5.12,59.51,0.0,16.0,,38.603348,-92.301399,2015-12-09 18:00:00,https://live.staticflickr.com/727/23273473789_0ca887704b_b.jpg
4.714,76.5,38.3,16.0,,30.305651,-81.660690,2010-12-31 16:54:54,https://live.staticflickr.com/5124/5312530641_8cebb49807_b.jpg
2.355,58.58,50.0,10.5,,30.100286,120.044059,2011-05-08 17:32:26,https://live.staticflickr.com/5023/5757070087_63b4b77ca1_b.jpg
5.44,68.47,0.0,16.0,,38.202462,-78.753250,2012-11-13 23:09:31,https://live.staticflickr.com/8350/8193322219_d50c68be79_b.jpg
8.441,80.29,15.5,10.0,,38.543169,-28.520647,2020-09-08 20:11:59,https://live.staticflickr.com/65535/50535468148_c08e8a46ef_b.jpg
5.333,79.79,12.6,10.1,,52.508248,13.227029,2011-12-28 15:40:45,https://live.staticflickr.com/7006/6593372061_6c80f2a3f7_b.jpg
6.293,82.79,79.8,13.6,,38.373423,-85.977973,2012-07-19 20:21:53,https://live.staticflickr.com/8290/7766093810_a9af1488b6_b.jpg
7.624,78.33,0.0,16.0,,41.774960,-70.059428,2008-08-13 07:31:46,https://live.staticflickr.com/3062/2762877548_f6bb80be60_b.jpg
1.353,81.65,3.0,16.0,,38.348495,-123.064281,2011-03-18 01:40:41,https://live.staticflickr.com/5176/5541604530_5628b026c6_b.jpg
4.887,73.09,0.6,35.2,,53.616746,-1.635246,2014-10-10 13:09:32,https://live.staticflickr.com/8649/15792575483_00c6b5c038_b.jpg
1.794,13.8,0.0,30.0,,45.499669,10.603609,2014-10-22 18:15:25,https://live.staticflickr.com/5609/15644251557_4bf137fd07_b.jpg
0.198,78.92,50.0,10.0,,18.129799,-68.736339,2015-12-05 09:53:57,https://live.staticflickr.com/8083/28378910641_13963d04ae_b.jpg
1.236,74.47,0.0,10.0,,18.472038,-77.921905,2009-05-30 08:13:27,https://live.staticflickr.com/5051/5541329809_9c2f667aac_b.jpg
5.249,87.48,89.2,16.0,,34.402938,-119.743706,2010-10-20 17:33:09,https://live.staticflickr.com/1153/5103936506_bd6e125d79_b.jpg
5.144,92.37,0.0,10.6,,33.194351,-117.384785,2011-10-02 06:55:17,https://live.staticflickr.com/6156/6205805197_2f40d9b65f_b.jpg
1.884,44.59,17.5,12.0,,37.270979,-122.410054,2012-02-04 12:59:39,https://live.staticflickr.com/7002/6849630963_5be86ff47e_b.jpg
0.017,67.16,59.6,16.0,,21.277797,-157.833881,2010-05-21 21:30:32,https://live.staticflickr.com/4105/4832402289_468ef105b2_b.jpg
1.496,91.18,38.2,16.0,,25.331071,-80.999493,2011-12-12 06:49:27,https://live.staticflickr.com/7145/6535655335_9248b932fe_b.jpg
3.662,65.43,29.7,33.9,,50.220234,-5.246593,2008-03-04 17:32:51,https://live.staticflickr.com/3237/2311062168_d1da5f6e6b_b.jpg
3.777,46.62,0.0,16.0,,45.216480,-123.973374,2008-04-11 16:39:20,https://live.staticflickr.com/3278/2405857581_7fe5cd4b66_b.jpg
1.381,68.09,18.1,28.6,,51.811374,-0.631713,2012-09-01 19:41:59,https://live.staticflickr.com/8178/7908700896_813ab19a2d_b.jpg
0.414,76.06,0.0,16.0,,35.137651,-120.643744,2015-07-12 20:31:05,https://live.staticflickr.com/5803/20805231484_2e1ce63c7c_b.jpg
5.467,87.54,79.6,19.8,,45.654166,13.788611,2015-03-31 07:34:55,https://live.staticflickr.com/7623/16779686037_1fce4ec0f0_b.jpg
5.44,68.47,0.0,16.0,,38.202462,-78.753250,2012-11-13 23:09:31,https://live.staticflickr.com/8350/8193322219_d50c68be79_b.jpg
8.441,80.29,15.5,10.0,,38.543169,-28.520647,2020-09-08 20:11:59,https://live.staticflickr.com/65535/50535468148_c08e8a46ef_b.jpg
5.333,79.79,12.6,10.1,,52.508248,13.227029,2011-12-28 15:40:45,https://live.staticflickr.com/7006/6593372061_6c80f2a3f7_b.jpg
6.293,82.79,79.8,13.6,,38.373423,-85.977973,2012-07-19 20:21:53,https://live.staticflickr.com/8290/7766093810_a9af1488b6_b.jpg
7.624,78.33,0.0,16.0,,41.774960,-70.059428,2008-08-13 07:31:46,https://live.staticflickr.com/3062/2762877548_f6bb80be60_b.jpg
1.353,81.65,3.0,16.0,,38.348495,-123.064281,2011-03-18 01:40:41,https://live.staticflickr.com/5176/5541604530_5628b026c6_b.jpg
4.887,73.09,0.6,35.2,,53.616746,-1.635246,2014-10-10 13:09:32,https://live.staticflickr.com/8649/15792575483_00c6b5c038_b.jpg
1.794,13.8,0.0,30.0,,45.499669,10.603609,2014-10-22 18:15:25,https://live.staticflickr.com/5609/15644251557_4bf137fd07_b.jpg
0.198,78.92,50.0,10.0,,18.129799,-68.736339,2015-12-05 09:53:57,https://live.staticflickr.com/8083/28378910641_13963d04ae_b.jpg
1.236,74.47,0.0,10.0,,18.472038,-77.921905,2009-05-30 08:13:27,https://live.staticflickr.com/5051/5541329809_9c2f667aac_b.jpg
2.833,52.41,1.0,11.0,,48.295333,11.672166,2012-06-26 20:56:16,https://live.staticflickr.com/7259/7450030102_ba7c756f2f_b.jpg
6.566,66.49,62.1,14.9,,-12.379233,130.842361,2020-02-23 10:34:18,https://live.staticflickr.com/65535/49762268246_4dea0ae8ae_b.jpg
6.721,81.9,7.3,12.5,,51.453579,-0.299634,2013-02-17 18:11:34,https://live.staticflickr.com/8388/8482016759_209fd7d46c_b.jpg
5.898,61.33,29.6,16.0,,40.686007,-99.093589,2008-06-11 09:20:02,https://live.staticflickr.com/3023/2572461948_7d8622f469_b.jpg
6.825,68.67,3.0,41.6,,56.360257,-4.368138,2018-10-14 17:05:59,https://live.staticflickr.com/1938/43507045620_b12c722995_b.jpg
2.698,82.8,73.5,16.2,,51.907903,4.450634,2016-08-21 21:55:36,https://live.staticflickr.com/7576/28519746513_942f0cf358_b.jpg
2.783,49.69,10.9,14.4,,29.617160,-98.784900,2005-06-26 20:34:45,https://live.staticflickr.com/17/22518877_6ce77dfd32_b.jpg
5.959,74.62,18.9,14.6,,38.677268,-9.330933,2004-12-18 17:12:03,https://live.staticflickr.com/3437/3831554050_d00a20b0f3_b.jpg
4.647,77.0,89.1,10.0,,-41.094107,174.903969,2013-11-10 20:19:11,https://live.staticflickr.com/3763/10823024075_f0df308df9_b.jpg
2.54,72.3,0.0,19.9,,50.759387,0.157928,2010-08-05 20:57:02,https://live.staticflickr.com/4118/4871130595_4849b06bb5_b.jpg
6.79,69.55,62.9,12.8,,53.731350,-0.268823,2010-07-07 21:40:45,https://live.staticflickr.com/7099/7203019642_18f8a93a33_b.jpg
4.592,78.33,83.7,10.0,,-22.987315,-43.210000,2013-12-25 19:16:49,https://live.staticflickr.com/3945/15757106091_5bdbf35149_b.jpg
4.82,93.22,48.4,11.3,,50.013475,-125.240020,2013-05-22 09:10:39,https://live.staticflickr.com/8118/8797388708_3aba0f524b_b.jpg
5.746,61.32,37.4,14.0,,52.057055,20.546236,2013-01-01 16:02:59,https://live.staticflickr.com/8080/8335896652_d10d03a567_b.jpg
3.117,69.88,10.0,30.0,,42.652646,18.077316,2007-08-12 20:36:31,https://live.staticflickr.com/2213/1779833044_0a5f2f5f5c_b.jpg
5.076,56.51,19.4,16.0,,20.711000,-156.156749,2014-01-21 15:03:52,https://live.staticflickr.com/3803/12903207314_4b2faaecda_b.jpg
0.713,58.13,45.1,16.4,,52.453116,21.177397,2020-09-13 18:19:02,https://live.staticflickr.com/65535/50345567538_c6e66abbd7_b.jpg
5.217,54.11,1.0,16.0,,38.043670,-84.519281,2019-07-25 20:43:14,https://live.staticflickr.com/65535/48853786422_61799b8ae5_b.jpg
1.151,55.11,52.1,55.5,,64.115398,-20.456542,2016-07-08 11:31:36,https://live.staticflickr.com/65535/50295429576_616a2bb7e8_b.jpg
5.22,72.95,9.5,30.9,,49.296877,-0.103071,2017-04-10 19:48:33,https://live.staticflickr.com/4170/34021865380_4607070310_b.jpg
5.868,72.11,30.0,50.0,,54.381875,13.699972,2019-05-13 21:03:23,https://live.staticflickr.com/65535/50624870506_53ef2d865f_b.jpg
5.471,80.86,0.6,19.7,,37.150708,140.242763,2017-07-30 16:04:12,https://live.staticflickr.com/4362/36686277145_9d3a70738c_b.jpg
4.718,82.89,40.2,16.0,,41.620960,-87.260799,2016-08-20 20:06:42,https://live.staticflickr.com/8296/28542716023_3cd6df5b8a_b.jpg
3.095,41.7,89.0,10.5,,39.456507,-0.352839,2013-03-31 15:47:05,https://live.staticflickr.com/7281/8744899936_0505085d6b_b.jpg
6.693,41.7,89.0,10.5,,-19.590844,14.837036,2012-03-22 17:58:57,https://live.staticflickr.com/8121/8695317424_7b567bb255_b.jpg
3.792,70.97,3.2,25.0,,43.966072,12.770886,2016-06-29 20:51:27,https://live.staticflickr.com/8224/28733743490_d2582f07f6_b.jpg
3.251,62.94,2.1,16.0,,21.874482,-159.437960,2017-02-09 18:31:31,https://live.staticflickr.com/2299/32073387973_e4eca4bf75_b.jpg
1.764,81.7,18.6,61.4,,64.922238,-23.308481,2020-08-26 11:42:13,https://live.staticflickr.com/65535/50355524978_0cc96dbc49_b.jpg
6.726,77.88,55.9,8.4,,40.763901,29.924697,2010-11-30 07:46:49,https://live.staticflickr.com/5008/5224538968_5af66ea98e_b.jpg
1.81,91.81,3.4,17.7,,41.541105,-5.628901,2020-12-21 16:43:33,https://live.staticflickr.com/65535/50768396466_9ee4bc768e_b.jpg
4.806,94.47,0.0,14.6,,50.442324,-3.555514,2000-10-01 00:00:00,https://live.staticflickr.com/5043/5254821934_7afc5fe89e_b.jpg
2.599,79.93,0.0,10.0,,51.552738,17.359750,2013-02-20 17:23:34,https://live.staticflickr.com/8523/8495674291_300cf983b1_b.jpg
0.811,87.99,29.1,10.0,,28.491384,-16.361938,2014-06-21 20:38:36,https://live.staticflickr.com/7538/15201710434_5e1d3448f1_b.jpg
3.346,73.09,19.3,14.6,,51.088642,4.378899,2015-10-25 17:10:05,https://live.staticflickr.com/5626/21892141993_a60e83c3a0_b.jpg
2.925,81.48,0.0,20.2,,53.179666,4.858166,2009-03-19 17:49:13,https://live.staticflickr.com/4025/4325145930_4f989bbe68_b.jpg
0.236,65.84,99.8,49.9,,59.389544,16.462304,2020-06-17 21:21:04,https://live.staticflickr.com/65535/50022152076_f654e090e3_b.jpg
3.986,92.28,20.4,14.2,,40.735388,-3.815152,2020-02-01 18:46:04,https://live.staticflickr.com/65535/50883242153_1b87e75c9d_b.jpg
5.976,63.46,27.3,16.0,,37.568494,-122.516999,2021-07-22 18:23:09,https://live.staticflickr.com/65535/51330033360_5210cff078_b.jpg
4.914,84.0,4.9,16.0,,36.420102,-121.914595,2020-01-25 17:17:03,https://live.staticflickr.com/65535/49550242573_221594b59c_b.jpg
4.73,64.94,1.1,27.6,,51.106619,-0.784689,2015-07-04 21:01:59,https://live.staticflickr.com/522/19678865820_3045eb2df9_b.jpg
3.191,72.02,74.7,16.0,,32.840239,-117.282185,2014-03-02 17:42:45,https://live.staticflickr.com/7303/12911531415_a18fb8e814_b.jpg
7.582,78.78,89.0,10.0,,-4.371230,55.828742,2014-09-23 22:49:34,https://live.staticflickr.com/2950/15173281690_76b94cd473_b.jpg
5.021,49.13,0.0,10.0,,30.422969,-9.608459,2010-12-16 19:29:47,https://live.staticflickr.com/7032/6581835671_8bf70050b3_b.jpg
5.28,76.69,33.1,16.0,,56.941041,-132.957916,2011-06-22 21:57:23,https://live.staticflickr.com/5200/5889965847_7fb64b3c3e_b.jpg
3.513,73.91,0.0,16.0,,42.984558,-89.625091,2010-08-17 20:06:17,https://live.staticflickr.com/4119/4903578530_69fa7806c5_b.jpg
6.875,81.65,89.2,16.0,,57.662368,-157.708268,2011-09-02 21:33:41,https://live.staticflickr.com/6078/6139317097_d82afa06ab_b.jpg
3.844,93.57,5.0,18.0,,57.146082,-6.107443,2020-02-20 18:29:26,https://live.staticflickr.com/65535/50739673932_97e0d9c0a6_b.jpg
2.464,91.55,99.3,9.4,,33.194235,-117.384914,2020-06-05 04:34:48,https://live.staticflickr.com/65535/51026780687_37487181b9_b.jpg
5.751,51.33,5.1,29.6,,52.602311,4.879997,2019-04-14 18:58:55,https://live.staticflickr.com/65535/49377360636_f5ff3e9c02_b.jpg
6.514,71.51,28.4,10.0,,-8.619056,115.087623,2015-10-17 17:09:08,https://live.staticflickr.com/65535/47873889441_e9680ce4dd_b.jpg
0.87,76.56,90.5,16.0,,26.374165,-80.236619,2014-07-05 21:03:04,https://live.staticflickr.com/5560/14653749208_c84f60253b_b.jpg
0.99,38.84,0.2,16.0,,37.298372,-107.073011,2017-08-13 17:32:44,https://live.staticflickr.com/4406/36649825116_1610a74538_b.jpg
1.455,61.43,27.0,34.7,,60.995328,25.650093,2015-07-15 22:28:54,https://live.staticflickr.com/5691/21039633939_aa5023e6e1_b.jpg
3.887,90.44,41.0,3.1,,52.300579,-9.712848,2014-11-30 16:15:41,https://live.staticflickr.com/7574/15913429381_5c204f5382_b.jpg
0.185,58.06,17.8,16.0,,25.331071,-80.999493,2012-07-01 15:24:30,https://live.staticflickr.com/7127/7489284814_7665ce5fa6_b.jpg
7.267,61.48,10.6,39.1,,54.380957,8.649673,2008-05-11 21:12:53,https://live.staticflickr.com/2306/2515541529_f88d0ce840_b.jpg
6.962,67.63,12.9,16.0,,24.558170,-81.815528,2011-11-26 18:45:57,https://live.staticflickr.com/7160/6507840605_715c7a13fb_b.jpg
6.367,67.63,12.9,16.0,,31.189308,-4.012756,2004-05-10 18:15:00,https://live.staticflickr.com/2778/4055230829_38cfd1d3db_b.jpg
3.164,85.22,63.1,48.3,,55.168880,-6.805493,2018-08-03 20:47:34,https://live.staticflickr.com/860/28894640017_65420e8f26_b.jpg
6.61,47.57,29.8,10.0,,51.219728,19.433347,2010-04-01 19:10:05,https://live.staticflickr.com/8519/8578062658_c169f2d139_b.jpg
3.195,67.78,0.0,10.0,,41.247224,0.711021,2009-05-08 21:14:26,https://live.staticflickr.com/2195/3531138959_249653f829_b.jpg
5.315,83.79,89.0,10.5,,4.653079,73.652343,2010-04-05 20:18:15,https://live.staticflickr.com/4033/4527526261_d7b4708c52_b.jpg
2.578,76.53,69.0,10.6,,1.288381,103.851270,2014-08-09 20:07:03,https://live.staticflickr.com/3872/14873090542_78a4c78c62_b.jpg
3.598,93.09,100.0,10.0,,45.045722,41.978502,2013-10-23 19:44:42,https://live.staticflickr.com/3698/10441858055_652a62e988_b.jpg
0.961,62.59,0.0,16.0,,25.331071,-80.999493,2012-04-25 20:53:59,https://live.staticflickr.com/7041/6971131796_4ea0b8344d_b.jpg
